date,temperature_avg_C,temperature_min_C,temperature_max_C
2010-08-31,19.368934837077575,16.089447563137583,23.125593194403507
2010-09-01,19.661901819602747,16.116744603297832,23.708138835956788
2010-09-02,19.686180580181258,16.167879040152684,23.734954452364036
2010-09-03,19.20176294592534,16.0932766170817,23.06795319356155
2010-09-04,18.673194270510862,15.786589260815163,22.311534958262143
2010-09-05,18.61678968071135,15.379243306969386,22.491282785468627
2010-09-06,18.868218019910785,15.284784992760137,22.929078066988097
2010-09-07,18.83017020803777,15.453663998853926,22.676867981054954
2010-09-08,18.51431575272443,15.440584771782369,22.231994373899568
2010-09-09,18.444451322130192,15.246406139343605,22.279085138389007
2010-09-10,18.510230404618312,15.078840904246022,22.572274558377956
2010-09-11,18.507205371775342,15.049171325196198,22.471916998003564
2010-09-12,18.688456310818367,15.205622632107918,22.70284552137042
2010-09-13,18.612134411949228,15.310698170355295,22.675811967972322
2010-09-14,18.33536881211512,15.116107767560095,22.298627204423042
2010-09-15,18.18665586906036,14.900482814254815,22.278053820716593
2010-09-16,18.063776424494733,14.734095082162867,22.126233655014744
2010-09-17,18.00391294443881,14.571222381568418,22.15458832301607
2010-09-18,17.733789930534385,14.3032322924617,21.7214754135602
2010-09-19,17.88939232349486,14.168321591220149,22.14199659469938
2010-09-20,17.962085548080665,14.054512810089193,22.36341421211995
2010-09-21,18.184014458754973,14.011105924890956,22.72953463563573
2010-09-22,18.42165753682349,14.108912051842026,23.064286723359373
2010-09-23,18.145606931740986,13.857058192213913,22.888402967071613
2010-09-24,17.371678577411103,13.254467752717744,21.932867466237326
2010-09-25,17.105640215988387,12.771853671884287,21.82607423196623
2010-09-26,17.021608555462535,12.360072220349707,21.923092815648147
2010-09-27,16.940450270764927,12.032478277291546,21.92188994004215
2010-09-28,17.08488163755368,12.034419737696567,22.23163368578821
2010-09-29,17.117936268820813,12.131707027759774,22.243537819454048
2010-09-30,17.066571385166867,11.95811845522121,22.164931310513452
2010-10-01,17.056127320624114,11.982654052710586,22.13307268737043
2010-10-02,17.07593351190218,12.198449917360733,22.06049967007459
